Hours since 00:00 Jan 1,30 Minute Data: Array power (DC) (kW)
0,0
0.5,0
1,0
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,0
6,0
6.5,0
7,0
7.5,0
8,3577.86
8.5,11349.5
9,15750.9
9.5,17838.3
10,18866.3
10.5,19006.4
11,18393.8
11.5,17601.8
12,16914.2
12.5,16487.2
13,16543.8
13.5,17013.8
14,17812.6
14.5,18690.3
15,19247.7
15.5,19088.4
16,18075.7
16.5,16106.4
17,11829.8
17.5,0
18,0
18.5,0
19,0
19.5,0
20,0
20.5,0
21,0
21.5,0
22,0
22.5,0
23,0
23.5,0
24,0
24.5,0
25,0
25.5,0
26,0
26.5,0
27,0
27.5,0
28,0
28.5,0
29,0
29.5,0
30,0
30.5,0
31,0
31.5,0
32,3459.57
32.5,11061.4
33,15283.6
33.5,17281.4
34,18215.9
34.5,18331.4
35,17765
35.5,17022.6
36,16387.7
36.5,13934.9
37,14686.7
37.5,13554.7
38,14169.2
38.5,15364.4
39,13163
39.5,10166.1
40,4611.56
40.5,14606.8
41,9725.19
41.5,0
42,0
42.5,0
43,0
43.5,0
44,0
44.5,0
45,0
45.5,0
46,0
46.5,0
47,0
47.5,0
48,0
48.5,0
49,0
49.5,0
50,0
50.5,0
51,0
51.5,0
52,0
52.5,0
53,0
53.5,0
54,0
54.5,0
55,0
55.5,0
56,3117.09
56.5,10533.7
57,5651.17
57.5,17338.3
58,18320.6
58.5,18537.6
59,17979
59.5,17189.5
60,16464.4
60.5,16023.2
61,16042.5
61.5,16506.9
62,17193.1
62.5,17937.9
63,18448.5
63.5,18196.8
64,9233.22
64.5,7313.21
65,4663.7
65.5,0
66,0
66.5,0
67,0
67.5,0
68,0
68.5,0
69,0
69.5,0
70,0
70.5,0
71,0
71.5,0
72,0
72.5,0
73,0
73.5,0
74,0
74.5,0
75,0
75.5,0
76,0
76.5,0
77,0
77.5,0
78,0
78.5,0
79,0
79.5,0
80,1952.84
80.5,7500.94
81,15025.8
81.5,10334.6
82,8577.49
82.5,8112.56
83,10397.5
83.5,4273.12
84,8618.74
84.5,4028.78
85,9714.98
85.5,11839.9
86,9598.59
86.5,4502.86
87,1871.67
87.5,5645.82
88,4971.36
88.5,3125.65
89,1276.94
89.5,0
90,0
90.5,0
91,0
91.5,0
92,0
92.5,0
93,0
93.5,0
94,0
94.5,0
95,0
95.5,0
96,0
96.5,0
97,0
97.5,0
98,0
98.5,0
99,0
99.5,0
100,0
100.5,0
101,0
101.5,0
102,0
102.5,0
103,0
103.5,0
104,3019.25
104.5,10309.7
105,14596.6
105.5,16824.8
106,17678
106.5,15170.1
107,13273.5
107.5,14705.1
108,13084.5
108.5,13127.3
109,13093.2
109.5,11974.7
110,12630.9
110.5,16850
111,17287.7
111.5,17104.9
112,16128.4
112.5,4117.96
113,2037.67
113.5,0
114,0
114.5,0
115,0
115.5,0
116,0
116.5,0
117,0
117.5,0
118,0
118.5,0
119,0
119.5,0
120,0
120.5,0
121,0
121.5,0
122,0
122.5,0
123,0
123.5,0
124,0
124.5,0
125,0
125.5,0
126,0
126.5,0
127,0
127.5,0
128,1108.78
128.5,4918.23
129,10348
129.5,6027.75
130,8398.07
130.5,8458.66
131,13783.5
131.5,9879.22
132,13541.8
132.5,12976.7
133,15055.1
133.5,15479.1
134,16083.4
134.5,16805.1
135,17292.3
135.5,17110
136,16168.3
136.5,14282.2
137,10482.3
137.5,0
138,0
138.5,0
139,0
139.5,0
140,0
140.5,0
141,0
141.5,0
142,0
142.5,0
143,0
143.5,0
144,0
144.5,0
145,0
145.5,0
146,0
146.5,0
147,0
147.5,0
148,0
148.5,0
149,0
149.5,0
150,0
150.5,0
151,0
151.5,0
152,2836.79
152.5,9862.79
153,14036.7
153.5,16271.2
154,17195.7
154.5,17366.6
