Hours since 00:00 Jan 1,30 Minute Data: Array power (DC) (kW)
0,0
0.5,0
1,0
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,0
6,0
6.5,0
7,0
7.5,0
8,6213.18
8.5,12777.5
9,16521.2
9.5,18418.3
10,19295.4
10.5,19377.4
11,18833.9
11.5,18109.3
12,17563.8
12.5,17181.3
13,17177.4
13.5,17484.8
14,17932.7
14.5,18615
15,19037.4
15.5,18847.5
16,17925.1
16.5,16106
17,13489.1
17.5,0
18,0
18.5,0
19,0
19.5,0
20,0
20.5,0
21,0
21.5,0
22,0
22.5,0
23,0
23.5,0
24,0
24.5,0
25,0
25.5,0
26,0
26.5,0
27,0
27.5,0
28,0
28.5,0
29,0
29.5,0
30,0
30.5,0
31,0
31.5,0
32,6097.24
32.5,12621
33,16221.2
33.5,18019.5
34,18874.4
34.5,18959.2
35,18445.7
35.5,17740.9
36,17229.7
36.5,14425
37,15004.3
37.5,14495.3
38,16233.8
38.5,18270.4
39,17102.3
39.5,15953.7
40,14884.9
40.5,14641.8
41,11593.8
41.5,0
42,0
42.5,0
43,0
43.5,0
44,0
44.5,0
45,0
45.5,0
46,0
46.5,0
47,0
47.5,0
48,0
48.5,0
49,0
49.5,0
50,0
50.5,0
51,0
51.5,0
52,0
52.5,0
53,0
53.5,0
54,0
54.5,0
55,0
55.5,0
56,75.2141
56.5,334.145
57,484.8
57.5,524.147
58,2255.06
58.5,1128.3
59,2529.35
59.5,4765.01
60,3186.11
60.5,3609.18
61,3982.23
61.5,5261.44
62,3397.95
62.5,2323.58
63,3375.87
63.5,2074.44
64,2888.05
64.5,2143.85
65,1217.21
65.5,0
66,0
66.5,0
67,0
67.5,0
68,0
68.5,0
69,0
69.5,0
70,0
70.5,0
71,0
71.5,0
72,0
72.5,0
73,0
73.5,0
74,0
74.5,0
75,0
75.5,0
76,0
76.5,0
77,0
77.5,0
78,0
78.5,0
79,0
79.5,0
80,5379.05
80.5,11541.4
81,1026.99
81.5,1487.28
82,1318.84
82.5,1567.4
83,3130.48
83.5,5231.43
84,3925.08
84.5,3958.02
85,6234.96
85.5,5088.89
86,4059.3
86.5,5865.68
87,17289.3
87.5,17144.4
88,3503.93
88.5,5130.48
89,3472.6
89.5,0
90,0
90.5,0
91,0
91.5,0
92,0
92.5,0
93,0
93.5,0
94,0
94.5,0
95,0
95.5,0
96,0
96.5,0
97,0
97.5,0
98,0
98.5,0
99,0
99.5,0
100,0
100.5,0
101,0
101.5,0
102,0
102.5,0
103,0
103.5,0
104,5583.52
104.5,12234.2
105,16090.2
105.5,18058.2
106,19107.5
106.5,17731.3
107,16487
107.5,17278.8
108,15549.1
108.5,12152
109,14839.1
109.5,16020.6
110,15708.8
110.5,15074.1
111,9573.28
111.5,14355.7
112,15255.5
112.5,17114.7
113,14638.5
113.5,4531.95
114,0
114.5,0
115,0
115.5,0
116,0
116.5,0
117,0
117.5,0
118,0
118.5,0
119,0
119.5,0
120,0
120.5,0
121,0
121.5,0
122,0
122.5,0
123,0
123.5,0
124,0
124.5,0
125,0
125.5,0
126,0
126.5,0
127,0
127.5,0
128,3307.17
128.5,7862.91
129,11960.1
129.5,14376
130,15040.3
130.5,19941.4
131,19256.2
131.5,8740.03
132,10058.4
132.5,12071.9
133,15329
133.5,14089.2
134,14253.5
134.5,10112.8
135,13931.5
135.5,10603.8
136,16264.9
136.5,8594.54
137,6504.12
137.5,1888.49
138,0
138.5,0
139,0
139.5,0
140,0
140.5,0
141,0
141.5,0
142,0
142.5,0
143,0
143.5,0
144,0
144.5,0
145,0
145.5,0
146,0
146.5,0
147,0
147.5,0
148,0
148.5,0
149,0
149.5,0
150,0
150.5,0
151,0
151.5,0
152,165.532
152.5,678.025
153,938.699
153.5,5791.82
154,11868.8
154.5,12273.4
