Hours since 00:00 Jan 1,30 Minute Data: Array power (DC) (kW)
0,0
0.5,0
1,0
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,0
6,0
6.5,0
7,0
7.5,0
8,7070.11
8.5,13888.1
9,17343.5
9.5,19000.6
10,19686.4
10.5,19556.3
11,18857.4
11.5,18172.1
12,17587.1
12.5,17215.8
13,17266.6
13.5,17663.7
14,18159.1
14.5,18760
15,19123.9
15.5,18894.6
16,17859.3
16.5,16018.7
17,13173.8
17.5,0
18,0
18.5,0
19,0
19.5,0
20,0
20.5,0
21,0
21.5,0
22,0
22.5,0
23,0
23.5,0
24,0
24.5,0
25,0
25.5,0
26,0
26.5,0
27,0
27.5,0
28,0
28.5,0
29,0
29.5,0
30,0
30.5,0
31,0
31.5,0
32,2013.02
32.5,8178.7
33,11270.6
33.5,13924.7
34,19259.6
34.5,14962.2
35,12816.4
35.5,13126.9
36,697.586
36.5,14122.9
37,14390.2
37.5,14038.7
38,12684.1
38.5,12338.4
39,19094.2
39.5,16397.8
40,17718
40.5,3235.42
41,1464.45
41.5,0
42,0
42.5,0
43,0
43.5,0
44,0
44.5,0
45,0
45.5,0
46,0
46.5,0
47,0
47.5,0
48,0
48.5,0
49,0
49.5,0
50,0
50.5,0
51,0
51.5,0
52,0
52.5,0
53,0
53.5,0
54,0
54.5,0
55,0
55.5,0
56,402.837
56.5,1346.6
57,683.412
57.5,962.355
58,1303.5
58.5,1535.66
59,1832.89
59.5,2339.58
60,3184.04
60.5,3683.28
61,4423.61
61.5,4082.71
62,5673.97
62.5,4086.09
63,1680.26
63.5,2648.26
64,1650.73
64.5,1166.39
65,594.135
65.5,0
66,0
66.5,0
67,0
67.5,0
68,0
68.5,0
69,0
69.5,0
70,0
70.5,0
71,0
71.5,0
72,0
72.5,0
73,0
73.5,0
74,0
74.5,0
75,0
75.5,0
76,0
76.5,0
77,0
77.5,0
78,0
78.5,0
79,0
79.5,0
80,6748.27
80.5,13494.4
81,17169.5
81.5,19034.3
82,19931
82.5,19937.9
83,19376.9
83.5,18705
84,18138.2
84.5,17764.6
85,17814.6
85.5,18168.1
86,18693.6
86.5,19264.5
87,19639.4
87.5,19301.7
88,18122.6
88.5,16162.4
89,12979.9
89.5,0
90,0
90.5,0
91,0
91.5,0
92,0
92.5,0
93,0
93.5,0
94,0
94.5,0
95,0
95.5,0
96,0
96.5,0
97,0
97.5,0
98,0
98.5,0
99,0
99.5,0
100,0
100.5,0
101,0
101.5,0
102,0
102.5,0
103,0
103.5,0
104,6150.18
104.5,11669.5
105,6756.34
105.5,13815.5
106,12150.9
106.5,12513.5
107,12513.5
107.5,13184.2
108,17572.9
108.5,17275.4
109,17357.7
109.5,17763.3
110,18321.7
110.5,18913.6
111,19341.7
111.5,19082.3
112,17985.2
112.5,16089.4
113,12931.9
113.5,0
114,0
114.5,0
115,0
115.5,0
116,0
116.5,0
117,0
117.5,0
118,0
118.5,0
119,0
119.5,0
120,0
120.5,0
121,0
121.5,0
122,0
122.5,0
123,0
123.5,0
124,0
124.5,0
125,0
125.5,0
126,0
126.5,0
127,0
127.5,0
128,6332.51
128.5,12820.3
129,422.497
129.5,846.933
130,968.307
130.5,1089.55
131,1956.68
131.5,996.408
132,1676.98
132.5,2224.04
133,1299.19
133.5,1900.06
134,3335.62
134.5,2045.87
135,1185.94
135.5,1343.37
136,982.038
136.5,961.155
137,12340.1
137.5,0
138,0
138.5,0
139,0
139.5,0
140,0
140.5,0
141,0
141.5,0
142,0
142.5,0
143,0
143.5,0
144,0
144.5,0
145,0
145.5,0
146,0
146.5,0
147,0
147.5,0
148,0
148.5,0
149,0
149.5,0
150,0
150.5,0
151,0
151.5,0
152,86.0984
152.5,1043.5
153,1874.32
153.5,2637.56
154,3288.39
154.5,6274.95
