Hours since 00:00 Jan 1,30 Minute Data: Array power (DC) (kW)
0,0
0.5,0
1,0
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,0
6,0
6.5,0
7,0
7.5,0
8,3331.75
8.5,10961.8
9,15399.5
9.5,17491
10,18494.3
10.5,18541.3
11,17860.6
11.5,17000.6
12,16246.5
12.5,15778.8
13,15774.7
13.5,16190.1
14,16850.3
14.5,17588.1
15,18029.7
15.5,17814.5
16,16786.3
16.5,14818.6
17,10741.1
17.5,0
18,0
18.5,0
19,0
19.5,0
20,0
20.5,0
21,0
21.5,0
22,0
22.5,0
23,0
23.5,0
24,0
24.5,0
25,0
25.5,0
26,0
26.5,0
27,0
27.5,0
28,0
28.5,0
29,0
29.5,0
30,0
30.5,0
31,0
31.5,0
32,3235.74
32.5,10677.2
33,14909.8
33.5,16950.5
34,17877.4
34.5,17970.6
35,17342.4
35.5,16556
36,15860.4
36.5,15405.6
37,15368.6
37.5,15818.9
38,16473.5
38.5,17204.7
39,17701.6
39.5,17566.5
40,16645.5
40.5,14781.8
41,10803.3
41.5,0
42,0
42.5,0
43,0
43.5,0
44,0
44.5,0
45,0
45.5,0
46,0
46.5,0
47,0
47.5,0
48,0
48.5,0
49,0
49.5,0
50,0
50.5,0
51,0
51.5,0
52,0
52.5,0
53,0
53.5,0
54,0
54.5,0
55,0
55.5,0
56,3133.03
56.5,10528.8
57,14854.4
57.5,17087.3
58,17917.6
58.5,18047.1
59,17418.7
59.5,16632
60,15950.3
60.5,15515.1
61,15513.1
61.5,15989
62,16661.6
62.5,17456.2
63,17971.1
63.5,17837.9
64,16872.2
64.5,15016.1
65,11080.6
65.5,0
66,0
66.5,0
67,0
67.5,0
68,0
68.5,0
69,0
69.5,0
70,0
70.5,0
71,0
71.5,0
72,0
72.5,0
73,0
73.5,0
74,0
74.5,0
75,0
75.5,0
76,0
76.5,0
77,0
77.5,0
78,0
78.5,0
79,0
79.5,0
80,3216.45
80.5,10969.3
81,15582.2
81.5,8491.72
82,14490.1
82.5,14714.5
83,15272.2
83.5,13865.3
84,17010.7
84.5,14725.6
85,16491.4
85.5,13662.8
86,17631.1
86.5,18426.5
87,18928.5
87.5,15157.8
88,4621.72
88.5,10408.3
89,6975.22
89.5,0
90,0
90.5,0
91,0
91.5,0
92,0
92.5,0
93,0
93.5,0
94,0
94.5,0
95,0
95.5,0
96,0
96.5,0
97,0
97.5,0
98,0
98.5,0
99,0
99.5,0
100,0
100.5,0
101,0
101.5,0
102,0
102.5,0
103,0
103.5,0
104,40.7505
104.5,301.963
105,1427.57
105.5,4942.76
106,4061.48
106.5,1593.82
107,4624.56
107.5,8228.29
108,8143.53
108.5,7820.5
109,2967.26
109.5,4804.03
110,4814.76
110.5,12424.5
111,8866.26
111.5,5164.65
112,3355.24
112.5,3638.61
113,1587.01
113.5,0
114,0
114.5,0
115,0
115.5,0
116,0
116.5,0
117,0
117.5,0
118,0
118.5,0
119,0
119.5,0
120,0
120.5,0
121,0
121.5,0
122,0
122.5,0
123,0
123.5,0
124,0
124.5,0
125,0
125.5,0
126,0
126.5,0
127,0
127.5,0
128,3184.84
128.5,10829.4
129,15260.9
129.5,17380.3
130,18409.6
130.5,18589.5
131,13235.4
131.5,14845.1
132,10357.6
132.5,9271.11
133,6931.63
133.5,6749.05
134,10440.3
134.5,8892.41
135,11794.5
135.5,18865.7
136,17853.5
136.5,3757.48
137,2055.44
137.5,0
138,0
138.5,0
139,0
139.5,0
140,0
140.5,0
141,0
141.5,0
142,0
142.5,0
143,0
143.5,0
144,0
144.5,0
145,0
145.5,0
146,0
146.5,0
147,0
147.5,0
148,0
148.5,0
149,0
149.5,0
150,0
150.5,0
151,0
151.5,0
152,3309.07
152.5,11155.8
153,15655.6
153.5,17819
154,18841.2
154.5,16631
